CODUFMUN,COMPETEN,SUICIDE,POP_EST,RATE,SGRUPHAB_ONCOLOGY,TIPO_EQP_MENTAL_HEALTH,SGRUPHAB_NEUROLOGY,SERV_ESP_ORTHOPEDICS,SGRUPHAB_NUTRITION_GASTROLOGY,TIPEQUIP_OPTICAL_METHODS,TP_UNID_SHORTSTAY_HOSPITAL,CONSELHO_SPEECH_THERAPIST,SERV_ESP_DIAGNOSIS,SERV_ESP_REPRODUCTIVE_HEALTH,CONSELHO_PHARMACIST,CONSELHO_OPTICIAN,SGRUPHAB_WORKER_HEALTHCARE,TP_UNID_MOBILE_URGENCY_CARE,SERV_ESP_STI/HIV/AIDS,TIPO_EQP_INDIGENOUS_HEALTH,SERV_ESP_PHYSICALTHERAPY,TP_UNID_SUPPLY_CENTER,SERV_ESP_PRISON,TP_UNID_PSYCOSOCIAL_CENTER,CONSELHO_ENGINEERING_ARCHITECTURE_AGRONOMY,SERV_ESP_TUBERCULOSIS/HANSENS_DISEASES,TP_UNID_NOTIFICATION_CENTER,NULEITOS,HOSP_SUS,TP_UNID_CLINIC,SGRUPHAB_TRAUMA,TP_UNID_FAMILY_CENTER,SGRUPHAB_TRANSPLANT,TIPO_EQP_PRIMARY_CARE,SGRUPHAB_OPHTHALMOLOGY,TP_UNID_MIXED_EMERGENCY_UNIT,TP_UNID_PRIMARY_HEALTHCARE_UNIT,TP_UNID_CHILDBIRTH_CENTER,TP_UNID_HEALTHCARE_REGULATOR,CONSELHO_PHYSICIAN,TP_UNID_HEALTH_DEPARTMENT,SERV_ESP_TRANSSEXUAL,SERV_ESP_HEALTH_SURVEILLANCE,SERV_ESP_INDIGENOUS_HEALTH,TP_UNID_PREVENTION_CENTER,SGRUPHAB_PHYLANTHROPY,TP_UNID_PUBLIC_HEALTH_LABORATORY,SERV_ESP_COMMITTIEES,CONSELHO_SOCIAL_ASSISTANT,TIPEQUIP_GRAPHIC_METHODS,CONSELHO_BIOLOGIST,SERV_ESP_SEXUAL_VIOLENCE,SGRUPHAB_OBESITY,SERV_ESP_PHARMACY,AMB_SUS,TP_UNID_HOME_CARE,CONSELHO_NUTRITIONIST,SGRUPHAB_INTERMEDIARY_CARE,SGRUPHAB_ORTHOPEDICS,TIPEQUIP_OTHER,TP_UNID_CENTRAL_LABORATORY,TIPO_EQP_FAMILY_HEALTH,TIPEQUIP_DENTISTRY,CONSELHO_PSYCHOLOGIST,CNES,SGRUPHAB_TRANSEXUAL_CHANGE,SGRUPHAB_ICU,CONSELHO_DENTIST,SERV_ESP_HEARING_HEALTH,SERV_ESP_REHABILITATION,TP_UNID_GENERAL_HOSPITAL,SGRUPHAB_GENETICS,TP_UNID_SPECIALIZED_EMERGENCY_ROOM,CONSELHO_BIOMEDICINE,TIPO_EQP_HEALTH_AGENTS,TP_UNID_EMERGENCY_CARE,SERV_ESP_TRANSPLANT,CONSELHO_RADIOLOGIST,SGRUPHAB_CARDIOVASCULAR,SGRUPHAB_AURICULAR,SGRUPHAB_HIV/AIDS,TIPO_EQP_ORAL_HEALTH,Leitos,TP_UNID_MOBILE_HEATH_CARE,SERV_ESP_ORAL_HEALTH,TP_UNID_RIVER_MOBILE_UNIT,SERV_ESP_SURGERY,SERV_ESP_PREGNANCY,SERV_ESP_RARE_DISEASES,SGRUPHAB_URGENCY,TP_UNID_IMMUNIZATION_CENTER,SERV_ESP_BASIC_HEALTH,SERV_ESP_CARDIOVASCULAR,SGRUPHAB_SURGERY,CONSELHO_STATISTICIAN,TIPEQUIP_INFRASTRUCTURE,CONSELHO_RADIOLOGY_TECHNICIAN,TP_UNID_EDUCATIONAL_CENTER,CONSELHO_CHEMIST,SERV_ESP_MENTAL_HEALTH,SERV_ESP_SMOKING,SERV_ESP_ICU,SERV_ESP_PNEUMOLOGY,TIPEQUIP_IMAGE_DIAGNOSIS,PROF_SUS,SERV_ESP_ADOLESCENT_HEALTH,SGRUPHAB_MENTAL_HEALTH,VINC_SUS,TP_UNID_DIAGNOSTIC_CENTER,TP_UNID_MULTISPECIALIST_CLINIC,TIPO_EQP_PRISION_HEALTH,CONSELHO_PHYSIOTHERAPIST_OCCUPATIONAL_THERAPIST,SERV_ESP_TELEHEALTH,CONSELHO_PHYSICIST,TP_UNID_INDIGENOUS_CENTER,CONSELHO_PEDAGOGY,TP_UNID_MULTISPECIALIST_PRIMARY_HEALTHCARE,SERV_ESP_ONCOLOGY,SGRUPHAB_ODONTOLOGY,SERV_ESP_NEUROLOGY,SERV_ESP_NEFROLOGY,TIPEQUIP_AUDIOLOGY,CONSELHO_VETERINARIAN,TP_UNID_GENERAL_EMERGENCY_ROOM,TP_UNID_PHARMACY,SERV_ESP_OPHTHALMOLOGY,SGRUPHAB_GERIATRIC,TP_UNID_HOME_CARE_UNIT,SGRUPHAB_CHRONIC_DISEASES,SERV_ESP_NUTRITION/GASTROLOGY,SERV_ESP_ENDOCRINOLOGY,SERV_ESP_URGENCY,TP_UNID_HEALTHCARE_SURVEILLANCE,TP_UNID_HEALTH_INSURANCE,CONSELHO_MEDICAL_REGISTRATION_MAIS_MEDICOS,SERV_ESP_HEMOTHERAPY,CONSELHO_ECONOMIST,TP_UNID_ACCESS_CENTER,SERV_ESP_IMUNIZATION,CONSELHO_NURSING,CONSELHO_PHYSICAL_EDUCATION,SGRUPHAB_NEPHROLOGY,TP_UNID_HEMOTHERAPY_CENTER,TP_UNID_URGENCY_CARE_REGULATOR,SERV_ESP_TEACHING,SGRUPHAB_PHYSICAL_REHABILITATION,TIPEQUIP_LIFE_MAINTAINING,TP_UNID_SPECIALIST_UNIT,SERV_ESP_OBESITY,TP_UNID_TELEHEALTH,SGRUPHAB_PREGNANCY,IND_SUS,TP_UNID_SPECIALIZED_HOSPITAL,SGRUPHAB_TEACHING,RATE_SUICIDE
500020,200902,1,16025,6.2402496099843985,0,0,0,0,0,0,0,0,27,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,6,11,0,0,0,0,0,0,0,0,0,60,1,0,2,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,6,0,0,9,0,74222862,0,0,15,0,0,4,0,0,0,0,0,0,0,0,0,0,6,40,0,9,0,0,5,0,0,0,6,0,0,0,2,4,0,0,0,0,0,0,12,137,0,0,13,1,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,27,0,0,0,0,0,0,8,0,0,0,0,8,0,0,1
500020,201002,1,16025,6.2402496099843985,0,0,0,0,0,0,0,0,25,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,6,11,0,0,0,0,0,0,0,0,0,54,1,0,4,0,0,0,0,0,1,2,0,0,0,0,10,0,0,0,0,6,0,0,9,1,74222862,0,0,15,0,0,4,0,0,4,0,0,0,0,0,0,0,6,40,0,9,0,0,5,0,0,0,7,0,0,0,2,4,0,0,0,0,0,0,12,135,0,0,13,1,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,0,0,0,0,0,0,8,0,0,0,0,8,0,0,1
500020,201110,1,16025,6.2402496099843985,0,0,0,0,0,0,0,0,35,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,6,8,0,0,0,0,0,0,0,0,0,36,2,0,2,0,0,0,0,0,2,1,0,0,0,0,11,0,0,0,0,3,0,0,8,0,82937291,0,0,16,0,0,2,0,0,4,0,0,0,0,0,0,0,6,20,0,2,0,0,5,0,0,0,5,0,0,0,1,4,0,0,0,1,0,0,8,103,0,0,12,3,1,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,4,0,0,0,0,7,0,0,1
500020,201202,1,16025,6.2402496099843985,0,0,0,0,0,0,0,1,35,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,6,8,0,0,0,0,0,0,0,0,0,36,2,0,2,0,0,0,0,0,2,1,0,0,0,0,12,0,0,0,0,3,0,0,8,1,89864979,0,0,16,1,0,2,0,0,4,0,0,0,0,0,0,0,6,20,0,2,0,0,5,0,0,0,5,0,0,0,1,4,0,0,1,1,0,0,8,110,0,0,13,3,1,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,4,1,0,0,0,7,0,0,1
500020,201404,1,16025,6.2402496099843985,0,0,0,0,0,0,0,1,26,0,7,0,0,0,0,0,3,0,0,0,0,1,0,0,6,8,0,0,0,0,0,0,0,0,0,37,2,0,2,0,0,0,0,0,4,1,0,0,0,0,13,0,3,0,0,3,0,0,8,2,103994732,0,0,23,0,1,2,0,0,5,0,0,0,0,0,0,0,6,20,0,2,0,0,5,0,0,0,5,0,0,0,1,4,0,0,1,2,0,0,9,146,0,0,13,4,2,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,4,1,0,0,0,7,0,0,1
500020,201410,1,16025,6.2402496099843985,0,0,0,0,0,0,0,1,26,0,7,0,0,0,0,0,3,0,0,0,0,1,0,0,6,8,0,0,0,0,0,0,0,0,0,33,2,0,2,0,0,0,0,0,4,1,0,0,0,0,13,0,3,0,0,3,0,0,8,2,103994732,0,0,25,0,1,2,0,0,5,0,0,0,0,0,0,0,6,34,0,2,0,0,5,0,0,0,5,0,0,0,1,4,0,0,1,2,0,0,9,149,0,0,13,4,2,0,6,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,8,1,0,0,0,7,0,0,1
500020,201610,1,16025,6.2402496099843985,0,0,0,0,0,0,0,1,25,0,4,0,0,0,0,0,2,0,0,0,0,1,0,0,6,8,0,0,0,0,0,0,0,0,0,52,2,0,2,0,0,0,0,0,2,1,0,0,0,0,13,0,3,0,0,3,0,0,8,3,105996235,0,0,27,0,1,2,0,0,5,0,0,0,0,0,0,0,6,34,0,2,0,0,5,0,0,0,5,0,0,0,1,4,0,0,1,2,0,0,9,166,0,0,12,3,2,0,4,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,8,1,0,0,0,7,0,0,1
500020,202101,1,16025,6.2402496099843985,0,0,0,0,0,0,0,3,57,0,18,0,0,0,0,0,2,0,0,1,0,1,0,0,7,8,0,0,0,0,0,0,0,0,0,82,1,0,2,0,0,0,0,2,5,2,0,0,0,4,13,0,7,0,0,8,0,7,43,10,156324811,0,0,36,0,2,4,0,0,11,0,0,0,0,0,0,0,5,89,0,1,0,0,6,0,0,0,11,0,0,0,17,16,0,0,3,2,0,0,9,274,0,0,17,5,2,1,12,0,0,0,0,5,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,18,3,0,0,0,13,0,0,1
500020,202109,1,16025,6.2402496099843985,0,0,0,0,0,0,0,2,58,0,12,0,0,0,0,0,2,0,0,1,0,1,0,0,7,9,0,0,0,0,0,0,0,0,0,85,1,0,2,0,0,0,0,2,3,2,0,0,0,4,13,0,6,0,0,8,0,5,49,9,157119822,0,0,26,0,3,4,0,0,10,0,0,0,0,0,0,0,5,84,0,1,0,0,6,0,0,0,11,0,0,0,18,8,0,0,3,3,0,0,9,258,0,0,17,5,2,2,19,0,0,0,0,5,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,18,3,0,0,0,14,0,0,1
500020,202302,1,16025,6.2402496099843985,0,0,0,0,0,0,0,3,61,0,17,0,0,0,0,0,6,0,0,1,0,1,0,0,7,8,0,0,0,0,0,0,0,0,0,93,2,0,3,0,0,0,0,2,5,5,0,0,0,3,14,0,2,0,0,8,0,5,43,4,139471915,0,0,23,0,3,4,0,0,10,0,0,0,0,0,0,0,5,85,0,1,0,0,6,0,0,0,10,0,0,0,17,8,0,0,3,3,0,0,9,264,0,1,15,5,2,1,14,0,0,0,0,5,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,18,2,0,0,0,13,0,0,1
500025,200912,1,5489,18.218254691200585,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,3,2,0,0,0,0,3,0,2,0,0,0,0,0,5,2,19671309,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,2,45,0,0,4,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
500025,201004,1,5489,18.218254691200585,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,5,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,5,3,0,2,0,0,0,0,0,3,2,0,0,0,0,6,0,2,0,0,0,0,0,5,2,32633411,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,2,54,0,0,6,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
500025,201610,1,5489,18.218254691200585,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,5,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,6,1,0,2,0,0,0,0,0,1,2,0,0,0,0,4,0,2,0,0,2,0,0,6,5,56359860,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,60,0,0,5,0,0,0,8,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
500025,201701,1,5489,18.218254691200585,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,5,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,6,1,0,2,0,0,0,0,0,1,2,0,0,0,0,4,0,2,0,0,2,0,0,6,5,56359860,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,63,0,0,5,0,0,0,10,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
500025,201812,1,5489,18.218254691200585,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,7,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,6,1,0,2,0,0,0,0,0,1,2,0,0,0,0,4,0,2,0,0,2,0,0,6,7,56359860,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,5,72,0,0,5,0,0,0,10,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2
500025,202205,1,5489,18.218254691200585,0,0,0,0,0,0,0,2,20,0,5,0,0,0,0,0,7,0,0,0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,22,1,0,2,0,0,0,0,0,3,3,0,0,0,0,5,0,2,0,0,2,0,3,6,4,60255575,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,4,0,0,0,0,3,0,0,1,1,0,0,6,103,0,0,5,0,0,0,10,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2
500025,202206,1,5489,18.218254691200585,0,0,0,0,0,0,0,2,20,0,5,0,0,0,0,0,7,0,0,0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,22,1,0,2,0,0,0,0,0,3,3,0,0,0,0,5,0,2,0,0,2,0,3,6,4,60255575,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,4,0,0,0,0,3,0,0,1,1,0,0,6,101,0,0,5,0,0,0,10,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2
500060,200901,1,40247,2.4846572415335304,0,0,0,0,0,0,0,0,19,0,7,0,0,0,0,1,3,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,3,0,0,98,0,0,0,3,0,2,0,0,0,2,0,0,0,0,13,0,2,0,0,2,0,0,85,0,91966610,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,8,156,0,0,0,0,12,0,0,0,7,0,0,0,2,4,0,0,0,0,0,0,15,235,0,0,16,4,1,0,3,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,25,0,0,0,0,0,0,18,0,0,0,0,14,0,0,0
500060,200902,2,40247,4.969314483067061,0,0,0,0,0,0,0,0,19,0,9,0,0,0,0,1,3,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,3,0,0,68,0,0,0,3,0,2,0,0,0,2,0,0,0,0,13,0,2,0,0,2,0,0,85,0,91966610,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,8,156,0,0,0,0,12,0,0,0,7,0,0,0,2,4,0,0,0,0,0,0,15,209,0,0,16,4,1,0,3,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,27,0,0,0,0,0,0,18,0,0,0,0,14,0,0,0
500060,200903,2,40247,4.969314483067061,0,0,0,0,0,0,0,1,19,0,9,0,0,0,0,1,3,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,3,0,0,68,0,0,0,3,0,2,0,0,0,2,0,0,0,0,13,0,2,0,0,2,0,2,85,1,91966610,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,6,156,0,0,0,0,12,0,0,0,7,0,0,0,2,4,0,0,0,0,0,0,15,211,0,0,16,4,1,0,3,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,29,0,0,0,0,0,0,18,0,0,0,0,14,0,0,0
500060,200904,1,40247,2.4846572415335304,0,0,0,0,0,0,0,2,19,0,9,0,0,0,0,1,3,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,3,0,0,68,0,0,0,3,0,2,0,0,0,2,0,0,0,0,13,0,2,0,0,2,0,2,85,1,91966610,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,6,156,0,0,0,0,12,0,0,0,7,0,0,0,2,4,0,0,0,0,0,0,15,210,0,0,16,4,1,0,5,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,29,0,0,0,0,0,0,18,0,0,0,0,14,0,0,0
500060,200908,1,40247,2.4846572415335304,0,0,0,0,0,0,0,2,16,0,9,0,0,0,0,0,3,0,1,0,0,0,0,0,4,3,0,0,0,0,0,0,2,0,0,69,0,0,1,3,0,2,0,0,1,2,0,0,0,0,15,0,2,0,0,2,0,3,99,2,108251560,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,6,129,0,0,0,0,12,0,0,0,8,0,0,0,2,4,0,0,0,1,0,0,13,224,0,0,18,4,1,1,9,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,26,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0
500060,200909,1,40247,2.4846572415335304,0,0,0,0,0,0,0,2,16,0,9,0,0,0,0,1,3,0,1,0,0,0,0,0,4,3,0,0,0,0,0,0,2,0,0,71,0,0,1,4,0,2,0,0,1,2,0,0,0,0,16,0,2,0,0,2,0,3,106,2,114605085,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,6,129,0,0,0,0,13,0,0,0,8,0,0,0,2,4,0,0,0,1,0,0,13,228,0,0,19,4,1,1,9,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,27,0,0,0,0,0,0,15,0,0,0,0,16,0,0,0
500060,201001,2,40247,4.969314483067061,0,0,0,0,0,0,0,2,20,0,9,0,0,0,0,1,3,0,1,0,0,0,0,0,4,5,0,0,0,0,0,0,2,0,0,75,1,0,1,4,0,2,0,0,1,2,0,0,0,0,16,0,3,0,0,2,0,3,106,2,127392602,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,6,129,0,0,0,0,13,0,0,0,8,0,0,0,2,4,0,0,0,1,0,0,13,233,0,0,20,3,1,1,9,0,0,2,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,29,0,0,0,0,0,0,15,0,0,0,0,16,0,0,0
500060,201002,1,40247,2.4846572415335304,0,0,0,0,0,0,0,2,20,0,9,0,0,0,0,1,3,0,1,0,0,0,0,0,4,5,0,0,0,0,0,0,2,0,0,71,1,0,1,4,0,2,0,0,1,2,0,0,0,0,16,0,3,0,0,2,0,3,106,2,127392602,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,6,129,0,0,0,0,13,0,0,0,8,0,0,0,2,4,0,0,0,1,0,0,13,228,0,0,20,3,1,1,9,0,0,2,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,15,0,0,0,0,16,0,0,0
500060,201003,1,40247,2.4846572415335304,0,0,0,0,0,0,0,2,20,0,9,0,0,0,0,1,3,0,1,0,0,0,0,0,4,5,0,0,0,0,0,0,2,0,0,81,1,0,1,4,0,2,0,0,1,2,0,0,0,0,16,0,3,0,0,2,0,2,106,2,127392602,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,0,7,129,0,0,0,0,13,0,0,0,8,0,0,0,2,4,0,0,0,1,0,0,13,238,0,0,20,3,1,1,9,0,0,2,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,31,0,0,0,0,0,0,15,0,0,0,0,16,0,0,0
500060,201006,1,40247,2.4846572415335304,0,0,0,0,0,0,0,4,25,0,9,0,0,0,0,1,12,0,1,0,0,0,0,0,4,5,0,0,0,0,0,0,2,0,0,90,1,0,1,4,0,2,0,0,1,2,0,0,0,0,16,0,5,0,0,2,0,1,106,2,121116612,0,0,20,0,0,3,0,0,1,0,0,0,0,0,0,0,8,129,0,0,0,0,13,0,0,0,9,0,0,0,2,8,0,0,0,1,0,0,13,243,0,0,19,3,1,1,9,0,0,2,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,29,0,0,0,0,0,0,15,0,0,0,0,16,0,0,0
500060,201007,1,40247,2.4846572415335304,0,0,0,0,0,0,0,5,33,0,12,0,0,0,0,1,15,0,1,0,0,0,0,0,4,5,0,0,0,0,0,0,2,0,0,158,1,0,1,4,0,3,0,0,1,5,0,0,0,0,17,0,7,0,0,2,0,1,106,2,130246717,0,0,19,0,0,4,0,0,2,0,0,0,0,0,0,0,8,177,0,0,0,0,13,0,0,0,9,0,0,0,3,10,0,0,1,1,0,0,15,343,0,0,20,4,1,1,9,0,0,2,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,40,0,0,0,0,0,0,21,0,0,0,0,17,0,0,0
500060,201011,2,40247,4.969314483067061,0,0,0,1,0,0,0,5,41,0,13,0,0,0,0,1,15,0,1,0,0,0,0,0,4,5,0,0,0,0,0,0,2,0,0,125,1,0,1,4,0,3,0,0,3,5,0,0,0,0,19,0,7,0,0,2,0,1,106,2,143539790,0,0,16,0,0,4,0,0,2,0,0,0,0,0,0,0,8,177,0,0,0,0,13,0,0,0,9,0,0,0,3,10,0,0,1,1,0,0,15,300,0,0,21,6,1,1,9,0,0,2,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,41,0,0,0,0,0,0,21,0,0,0,0,17,0,0,0
500060,201012,1,40247,2.4846572415335304,0,0,0,1,0,0,0,5,48,0,14,0,0,0,0,1,15,0,1,0,0,0,0,0,4,5,0,0,0,0,0,0,2,0,0,125,1,0,1,4,0,3,0,0,3,5,0,0,0,0,19,0,7,0,0,2,0,1,106,2,150218927,0,0,16,0,0,4,0,0,2,0,0,0,0,0,0,0,8,177,0,0,0,0,13,0,0,0,9,0,0,0,3,10,0,0,1,1,0,0,15,298,0,0,21,7,1,1,7,0,0,2,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,41,0,0,0,0,0,0,21,0,0,0,0,17,0,0,0
500060,201106,1,40247,2.4846572415335304,0,0,0,1,0,0,0,5,58,0,15,0,0,0,0,1,15,0,1,0,0,0,0,0,4,9,0,0,0,0,0,0,2,0,0,154,1,0,1,4,0,3,0,0,3,6,0,0,0,0,19,0,7,0,0,2,0,1,120,2,190606674,0,0,27,0,0,4,0,0,2,0,0,0,0,0,0,0,8,177,0,0,0,0,14,0,0,0,9,0,0,0,3,10,0,0,1,1,0,0,17,334,0,0,21,8,1,1,10,0,0,2,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,41,0,0,0,0,0,0,21,1,0,0,0,18,0,0,0
500060,201107,1,40247,2.4846572415335304,0,0,0,1,0,0,0,5,58,0,15,0,0,0,0,1,15,0,1,0,0,0,0,0,4,9,0,0,0,0,0,0,2,0,0,154,1,0,1,4,0,3,0,0,3,6,0,0,0,0,19,0,7,0,0,2,0,1,120,2,190606674,0,0,27,0,0,4,0,0,2,0,0,0,0,0,0,0,8,177,0,0,0,0,14,0,0,0,9,0,0,0,3,10,0,0,1,1,0,0,17,334,0,0,21,8,1,1,10,0,0,2,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,41,0,0,0,0,0,0,21,1,0,0,0,18,0,0,0
500060,201108,1,40247,2.4846572415335304,0,0,0,1,0,0,0,5,58,0,12,0,0,0,0,1,15,0,1,0,0,0,0,0,4,9,0,0,0,0,0,0,2,0,0,154,1,0,1,4,0,3,0,0,3,6,0,0,0,0,19,0,10,0,0,2,0,1,120,2,190606674,0,0,27,0,0,4,0,0,2,0,0,0,0,0,0,0,8,177,0,0,0,0,14,0,0,0,9,0,0,0,3,10,0,0,1,1,0,0,17,334,0,0,21,8,1,1,10,0,0,2,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,0,0,0,0,0,0,21,1,0,0,0,18,0,0,0
500060,201110,2,40247,4.969314483067061,0,0,0,1,0,0,0,5,58,0,15,0,0,0,0,1,15,0,1,0,0,0,0,0,4,9,0,0,0,0,0,0,2,0,0,169,1,0,1,4,0,3,0,0,3,6,0,0,0,0,19,0,10,0,0,2,0,1,120,2,211227751,0,0,28,0,0,4,0,0,2,0,0,0,0,0,0,0,8,177,0,0,0,0,14,0,0,0,9,0,0,0,3,10,0,0,1,1,0,0,17,355,0,0,24,8,1,1,10,0,0,5,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,43,0,0,0,0,0,0,21,1,0,0,0,18,0,0,0
