CODUFMUN,COMPETEN,SUICIDE,POP_EST,RATE,AMB_SUS,CONSELHO_RADIOLOGIST,TP_UNID_INDIGENOUS_CENTER,SGRUPHAB_SURGERY,TP_UNID_URGENCY_CARE_REGULATOR,TIPEQUIP_INFRASTRUCTURE,CONSELHO_BIOMEDICINE,TP_UNID_MOBILE_HEATH_CARE,SERV_ESP_NUTRITION/GASTROLOGY,SERV_ESP_COMMITTIEES,SERV_ESP_CARDIOVASCULAR,TIPEQUIP_IMAGE_DIAGNOSIS,SGRUPHAB_NEUROLOGY,TIPEQUIP_GRAPHIC_METHODS,SERV_ESP_REPRODUCTIVE_HEALTH,SERV_ESP_TELEHEALTH,TP_UNID_MIXED_EMERGENCY_UNIT,CONSELHO_NUTRITIONIST,TP_UNID_CENTRAL_LABORATORY,SGRUPHAB_OBESITY,TP_UNID_ACCESS_CENTER,SGRUPHAB_TEACHING,CONSELHO_PHYSICIAN,SGRUPHAB_PHYSICAL_REHABILITATION,CONSELHO_MEDICAL_REGISTRATION_MAIS_MEDICOS,CONSELHO_PHYSICIST,SERV_ESP_PREGNANCY,SERV_ESP_URGENCY,TP_UNID_HOME_CARE_UNIT,PROF_SUS,TIPO_EQP_PRIMARY_CARE,SGRUPHAB_TRANSPLANT,TP_UNID_HEMOTHERAPY_CENTER,SERV_ESP_TEACHING,SERV_ESP_TRANSSEXUAL,TIPEQUIP_AUDIOLOGY,SERV_ESP_ONCOLOGY,CONSELHO_OPTICIAN,TP_UNID_EMERGENCY_CARE,TP_UNID_GENERAL_EMERGENCY_ROOM,NULEITOS,SERV_ESP_PNEUMOLOGY,TP_UNID_MULTISPECIALIST_PRIMARY_HEALTHCARE,SERV_ESP_PHYSICALTHERAPY,TP_UNID_PUBLIC_HEALTH_LABORATORY,SGRUPHAB_URGENCY,SGRUPHAB_WORKER_HEALTHCARE,TP_UNID_SHORTSTAY_HOSPITAL,TP_UNID_DIAGNOSTIC_CENTER,TP_UNID_FAMILY_CENTER,TP_UNID_CHILDBIRTH_CENTER,TP_UNID_PREVENTION_CENTER,CONSELHO_RADIOLOGY_TECHNICIAN,TIPO_EQP_INDIGENOUS_HEALTH,TIPO_EQP_FAMILY_HEALTH,TP_UNID_HEALTHCARE_SURVEILLANCE,SERV_ESP_INDIGENOUS_HEALTH,SERV_ESP_ORTHOPEDICS,TP_UNID_EDUCATIONAL_CENTER,SERV_ESP_REHABILITATION,CONSELHO_PHARMACIST,CONSELHO_STATISTICIAN,TP_UNID_GENERAL_HOSPITAL,TIPO_EQP_PRISION_HEALTH,SERV_ESP_ORAL_HEALTH,CONSELHO_DENTIST,SGRUPHAB_GERIATRIC,SGRUPHAB_TRANSEXUAL_CHANGE,TP_UNID_SPECIALIST_UNIT,SGRUPHAB_ONCOLOGY,SERV_ESP_SURGERY,SERV_ESP_MENTAL_HEALTH,CONSELHO_CHEMIST,CNES,CONSELHO_SOCIAL_ASSISTANT,TP_UNID_PSYCOSOCIAL_CENTER,TIPO_EQP_MENTAL_HEALTH,SERV_ESP_ADOLESCENT_HEALTH,SERV_ESP_HEALTH_SURVEILLANCE,Leitos,CONSELHO_NURSING,SERV_ESP_OBESITY,TP_UNID_RIVER_MOBILE_UNIT,SGRUPHAB_CARDIOVASCULAR,SERV_ESP_TRANSPLANT,SGRUPHAB_MENTAL_HEALTH,TP_UNID_IMMUNIZATION_CENTER,SERV_ESP_OPHTHALMOLOGY,SGRUPHAB_NEPHROLOGY,TP_UNID_NOTIFICATION_CENTER,SGRUPHAB_ODONTOLOGY,SERV_ESP_BASIC_HEALTH,SGRUPHAB_CHRONIC_DISEASES,SGRUPHAB_ORTHOPEDICS,TP_UNID_SPECIALIZED_EMERGENCY_ROOM,TIPEQUIP_DENTISTRY,TP_UNID_HOME_CARE,SGRUPHAB_HIV/AIDS,CONSELHO_VETERINARIAN,SGRUPHAB_NUTRITION_GASTROLOGY,SGRUPHAB_TRAUMA,SGRUPHAB_PREGNANCY,SERV_ESP_DIAGNOSIS,SERV_ESP_ICU,SGRUPHAB_ICU,SERV_ESP_ENDOCRINOLOGY,SERV_ESP_HEARING_HEALTH,TIPO_EQP_HEALTH_AGENTS,IND_SUS,TIPEQUIP_LIFE_MAINTAINING,SERV_ESP_NEUROLOGY,SERV_ESP_PHARMACY,SERV_ESP_SEXUAL_VIOLENCE,TP_UNID_CLINIC,TP_UNID_HEALTH_DEPARTMENT,CONSELHO_BIOLOGIST,SERV_ESP_NEFROLOGY,TP_UNID_SUPPLY_CENTER,HOSP_SUS,CONSELHO_PEDAGOGY,SERV_ESP_TUBERCULOSIS/HANSENS_DISEASES,CONSELHO_PHYSIOTHERAPIST_OCCUPATIONAL_THERAPIST,CONSELHO_ECONOMIST,CONSELHO_PSYCHOLOGIST,TP_UNID_HEALTH_INSURANCE,TP_UNID_PHARMACY,TIPEQUIP_OPTICAL_METHODS,SERV_ESP_HEMOTHERAPY,SGRUPHAB_INTERMEDIARY_CARE,TP_UNID_HEALTHCARE_REGULATOR,SGRUPHAB_PHYLANTHROPY,TP_UNID_PRIMARY_HEALTHCARE_UNIT,CONSELHO_PHYSICAL_EDUCATION,TP_UNID_MULTISPECIALIST_CLINIC,SERV_ESP_SMOKING,SGRUPHAB_GENETICS,TP_UNID_MOBILE_URGENCY_CARE,TIPO_EQP_ORAL_HEALTH,TIPEQUIP_OTHER,TP_UNID_SPECIALIZED_HOSPITAL,TP_UNID_TELEHEALTH,CONSELHO_SPEECH_THERAPIST,SERV_ESP_PRISON,SGRUPHAB_AURICULAR,VINC_SUS,SERV_ESP_RARE_DISEASES,SGRUPHAB_OPHTHALMOLOGY,SERV_ESP_STI/HIV/AIDS,SERV_ESP_IMUNIZATION,RATE_SUICIDE
410010,201207,1,7360,13.58695652173913,6,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,1,3,0,0,1,0,0,0,0,22731892,1,0,0,0,4,48,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,12,0,0,0,0,0,4,4,0,0,0,0,1,0,0,0,3,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,2
410010,201404,1,7360,13.58695652173913,6,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,1,0,2,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,1,2,0,0,1,0,0,0,0,22731892,1,0,0,0,4,48,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,12,0,0,0,0,0,4,4,0,0,0,0,1,0,0,0,3,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,2
410010,201506,1,7360,13.58695652173913,6,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,1,0,2,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,1,2,0,0,1,0,0,0,0,22731892,1,0,0,0,4,48,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,12,0,0,0,0,0,4,4,0,0,0,0,1,0,0,0,3,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,2
410010,201512,1,7360,13.58695652173913,6,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,1,0,2,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,1,2,0,0,1,0,0,0,0,22731892,1,0,0,0,4,48,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,12,0,0,0,0,0,4,4,0,0,0,0,1,0,0,0,3,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,2
410010,201703,1,7360,13.58695652173913,6,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,4,0,2,0,1,2,0,0,3,0,0,0,0,38523316,1,0,0,0,4,48,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,12,0,0,0,0,0,4,4,0,0,0,0,1,0,0,0,3,0,1,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,7,0,0,0,0,2
410010,201803,1,7360,13.58695652173913,6,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,0,1,0,2,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,4,0,2,0,1,2,0,0,3,0,0,0,0,38523316,2,0,0,0,4,48,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,12,0,0,0,0,0,4,4,0,0,0,0,1,0,0,0,3,0,1,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,7,0,0,0,0,2
410010,201804,1,7360,13.58695652173913,6,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,1,0,2,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,4,0,2,0,1,2,0,0,3,0,0,0,0,38523316,2,0,0,0,4,48,26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,12,0,0,0,0,0,4,4,0,0,0,0,1,0,0,0,3,0,1,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,7,0,0,0,0,2
410010,201810,1,7360,13.58695652173913,6,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,1,0,2,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,4,0,2,0,1,2,0,0,3,0,0,0,0,38523316,2,0,0,0,4,48,26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,12,0,0,0,0,0,4,4,0,0,0,0,1,0,0,0,3,0,1,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,7,0,0,0,0,2
410010,202105,1,7360,13.58695652173913,7,0,0,0,0,6,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,2,6,0,3,0,2,2,0,0,3,0,0,0,0,51075265,2,0,0,0,4,75,35,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,5,6,0,0,0,0,1,0,0,0,3,0,1,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,8,0,0,0,1,2
410010,202112,1,7360,13.58695652173913,7,0,0,0,0,6,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,2,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,2,6,0,0,0,2,2,0,0,3,0,0,0,0,51075265,2,0,0,0,4,57,35,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,5,6,0,0,0,0,1,0,0,0,3,0,1,6,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,8,0,0,0,1,2
410030,201606,1,9567,10.452597470471412,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,2,5,0,25,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22557558,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,4,4,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,4,0,0,0,0,2
410030,202008,1,9567,10.452597470471412,6,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,24,0,0,0,1,4,0,62,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,2,0,0,0,0,4,0,0,2,0,0,0,0,40199963,0,0,0,0,2,21,31,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,7,11,0,1,0,0,1,0,0,0,0,0,1,3,0,5,0,0,5,0,0,0,0,0,0,0,1,0,1,2,2,0,0,1,0,0,8,0,0,0,0,2
410030,202102,1,9567,10.452597470471412,7,0,0,0,0,4,0,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,27,0,0,0,1,3,0,64,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,2,0,0,0,0,6,0,0,2,0,0,0,0,40199963,0,0,0,0,2,11,33,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,7,11,0,1,0,0,1,0,0,0,0,0,1,3,0,4,0,0,5,0,0,0,0,0,0,0,1,0,1,2,2,0,0,2,0,0,8,0,0,0,5,2
410030,202205,1,9567,10.452597470471412,7,1,0,0,0,7,0,0,0,0,0,3,0,4,0,0,0,2,0,0,0,0,30,0,0,0,1,3,0,75,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,2,0,0,0,0,5,0,0,3,0,0,0,0,41105470,2,0,1,0,2,18,40,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,6,16,0,1,0,0,1,0,0,0,0,0,1,3,0,5,0,0,5,0,0,0,0,0,0,0,1,0,1,2,2,0,0,3,0,0,8,0,0,0,5,2
410030,202210,1,9567,10.452597470471412,7,1,0,0,0,7,1,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,29,0,0,0,1,3,0,74,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,2,2,0,0,0,0,6,0,0,3,0,0,0,0,53298419,2,0,1,0,2,18,40,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,6,16,0,1,0,0,1,0,0,0,0,0,1,3,0,5,0,0,5,0,0,0,0,0,0,1,1,0,1,2,2,0,0,3,0,0,8,0,0,0,5,2
410030,202306,2,9567,20.905194940942824,7,1,0,0,0,7,1,0,0,0,0,3,0,4,0,0,0,2,0,0,0,0,29,0,0,0,1,3,0,75,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,1,2,2,0,0,0,0,4,0,0,3,0,0,0,0,57441035,2,0,1,0,2,18,38,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,6,16,0,1,0,0,1,0,0,0,0,0,1,4,0,6,0,0,5,0,0,0,0,0,0,1,1,0,1,2,2,0,0,2,0,0,9,0,0,0,5,2
410030,202311,1,9567,10.452597470471412,8,1,0,0,0,7,2,0,0,0,0,3,0,4,0,0,0,2,0,0,0,0,29,0,0,0,1,3,0,80,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,6,0,0,0,1,2,3,0,0,0,0,5,0,0,3,0,0,1,0,61785146,2,0,1,0,2,18,44,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,6,16,0,1,0,0,1,0,0,0,0,0,1,6,0,5,0,0,5,0,0,0,0,0,0,1,1,0,1,2,2,0,0,2,0,0,9,0,0,0,5,2
410040,200901,1,121420,0.8235875473562839,22,0,0,0,0,0,0,0,3,0,0,8,0,2,1,0,0,3,0,0,0,0,128,0,0,0,9,2,0,299,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,7,0,0,0,2,0,3,0,0,1,0,0,9,0,2,0,4,24,0,0,0,0,0,1,0,59206889,1,1,0,0,2,109,119,0,0,0,0,1,0,1,0,0,0,7,0,0,0,49,0,0,2,0,0,0,42,0,0,0,1,2,11,16,0,0,0,5,1,0,0,0,3,0,1,9,0,3,0,0,2,1,0,0,0,0,0,4,1,0,0,1,12,0,0,2,0,0,28,0,0,0,0,0
410040,200905,1,121420,0.8235875473562839,22,0,0,0,0,0,0,0,3,0,0,8,0,2,1,0,0,3,0,0,0,0,119,0,0,0,9,2,0,295,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,7,0,0,0,2,0,3,0,0,1,0,0,10,0,2,0,4,24,0,0,0,0,0,1,0,59206889,1,1,0,0,2,109,120,0,0,0,0,1,0,1,0,0,0,7,0,0,0,49,0,0,2,0,0,0,42,0,0,0,1,2,11,16,0,0,0,5,1,0,0,0,3,0,1,9,0,3,0,0,2,1,0,0,0,0,0,4,1,0,0,1,12,0,0,5,0,0,28,0,0,0,0,0
410040,200908,1,121420,0.8235875473562839,22,0,0,0,0,0,0,0,3,0,0,8,0,2,1,0,0,3,0,0,0,0,115,0,0,0,9,2,0,295,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,8,0,0,0,2,0,3,0,0,1,0,0,10,0,2,0,4,25,0,0,0,0,0,1,0,59206889,1,1,0,0,2,109,121,0,0,0,0,1,0,1,0,0,0,7,0,0,0,49,0,0,2,0,0,0,42,0,0,0,1,2,12,16,0,0,0,4,1,0,0,0,3,0,1,10,0,4,0,0,2,1,0,0,0,0,0,4,1,0,0,1,15,0,0,5,0,0,28,0,0,0,0,0
410040,200911,1,121420,0.8235875473562839,22,0,0,0,0,0,0,0,3,0,0,8,0,2,1,0,0,3,0,0,0,0,115,0,0,0,9,2,0,294,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,8,0,0,0,2,0,3,0,0,1,0,0,10,0,2,0,6,25,0,0,0,0,0,1,0,65542292,1,1,0,0,2,109,121,0,0,0,0,1,0,1,0,0,0,7,0,0,0,56,0,0,2,0,0,0,42,0,0,0,1,2,13,16,0,0,0,5,1,0,0,0,3,0,1,10,0,4,0,0,3,1,0,0,0,0,0,4,1,0,0,1,15,0,0,5,0,0,28,0,0,0,0,0
410040,200912,1,121420,0.8235875473562839,22,0,0,0,0,0,0,0,3,0,0,8,0,2,1,0,0,3,0,0,0,0,115,0,0,0,9,2,0,294,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,8,0,0,0,2,0,3,0,0,1,0,0,10,0,2,0,6,25,0,0,0,0,0,1,0,65542292,1,1,0,0,2,109,121,0,0,0,0,1,0,1,0,0,0,7,0,0,0,56,0,0,2,0,0,0,42,0,0,0,1,2,13,16,0,0,0,5,1,0,0,0,3,0,1,10,0,4,0,0,3,1,0,0,0,0,0,4,1,0,0,1,15,0,0,5,0,0,28,0,0,0,0,0
410040,201004,1,121420,0.8235875473562839,23,0,0,0,0,0,0,0,3,0,0,8,0,2,1,0,0,3,0,0,0,0,118,0,0,0,10,1,0,298,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,8,0,0,0,2,0,3,0,0,1,0,0,10,0,2,0,6,25,0,0,0,0,0,1,0,77912299,1,1,0,0,2,109,123,0,0,0,0,1,0,0,0,0,0,7,0,0,0,56,0,0,2,0,0,0,42,0,0,0,1,2,14,16,0,0,0,6,1,0,0,0,3,0,1,8,0,5,0,0,4,1,0,0,0,0,0,4,1,0,0,1,16,0,0,5,0,0,30,0,0,0,0,0
410040,201006,1,121420,0.8235875473562839,23,0,0,0,0,1,0,0,2,0,0,10,0,2,1,0,0,2,0,0,0,0,93,0,0,0,10,1,0,258,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,8,0,0,0,2,0,3,0,0,2,0,0,11,0,2,0,6,25,0,0,0,0,0,1,0,90951994,2,1,0,0,2,109,110,0,0,0,0,1,0,0,0,0,0,7,0,0,0,56,0,0,2,0,0,0,44,0,0,0,1,2,15,16,0,0,0,8,1,0,0,0,3,0,1,8,0,5,0,0,4,1,0,0,0,0,0,4,1,0,0,1,16,0,0,4,0,0,30,0,0,0,0,0
410040,201011,1,121420,0.8235875473562839,23,2,0,0,0,1,0,0,2,0,0,10,0,2,0,0,0,2,0,0,0,0,101,0,0,0,10,2,0,270,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,8,0,0,0,0,0,3,0,0,1,0,0,12,0,2,0,6,24,0,0,0,0,0,2,0,90951994,2,1,0,0,2,109,114,0,0,0,0,1,0,0,0,0,0,7,0,0,0,56,0,0,2,0,0,0,44,0,0,0,1,2,15,16,0,0,0,8,1,0,0,0,3,0,1,8,0,5,0,0,4,1,0,0,0,0,0,4,0,0,0,1,16,0,0,4,0,0,30,0,0,0,0,0
410040,201209,1,121420,0.8235875473562839,22,1,0,0,0,1,0,0,1,0,0,3,0,2,0,0,0,2,0,0,0,0,64,0,0,0,9,1,0,162,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,8,0,0,0,0,0,3,0,0,1,0,0,8,0,0,0,10,22,0,0,0,0,0,2,0,98733221,2,1,0,0,2,10,56,0,0,0,0,1,0,0,0,0,0,8,0,0,0,70,0,0,2,0,0,0,37,0,0,0,1,1,15,0,0,0,0,8,1,0,0,0,1,0,1,9,0,5,0,0,2,0,0,0,0,0,0,1,0,0,0,3,15,0,0,4,0,0,25,0,0,0,0,0
410040,201211,1,121420,0.8235875473562839,22,1,0,0,0,1,0,0,1,0,0,3,0,3,0,0,0,1,0,0,0,0,63,0,0,0,9,1,0,159,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,8,0,0,0,0,0,3,0,0,1,0,0,8,0,0,0,10,22,0,0,0,0,0,2,0,98733221,2,1,0,0,2,11,55,0,0,0,0,1,0,0,0,0,0,8,0,0,0,70,0,0,2,0,0,0,37,0,0,0,1,1,15,0,0,0,0,8,1,0,0,0,1,0,1,9,0,5,0,0,2,0,0,0,0,0,0,1,0,0,0,3,15,0,0,4,0,0,25,0,0,0,0,0
410040,201212,1,121420,0.8235875473562839,22,1,0,0,0,1,0,0,1,0,0,3,0,3,0,0,0,1,0,0,0,0,63,0,0,0,9,1,0,159,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,8,0,0,0,0,0,3,0,0,1,0,0,8,0,0,0,10,22,0,0,0,0,0,2,0,98733221,2,1,0,0,2,11,55,0,0,0,0,1,0,0,0,0,0,8,0,0,0,70,0,0,2,0,0,0,37,0,0,0,1,1,15,0,0,0,0,8,1,0,0,0,1,0,1,9,0,5,0,0,2,0,0,0,0,0,0,1,0,0,0,3,15,0,0,4,0,0,25,0,0,0,0,0
410040,201308,1,121420,0.8235875473562839,22,1,0,0,0,1,0,0,1,0,0,5,0,3,0,0,0,1,0,0,0,0,68,0,0,0,9,1,0,177,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,9,22,0,0,0,0,0,2,0,110672912,2,1,0,0,2,10,69,0,0,0,0,1,0,0,0,0,0,9,0,0,0,77,0,0,2,0,0,0,51,0,0,0,0,1,12,0,0,0,0,9,1,0,0,0,0,0,1,8,0,6,0,0,2,0,0,0,0,0,0,1,0,0,0,3,12,0,0,4,0,0,25,0,0,0,0,0
410040,201310,3,121420,2.470762642068852,22,1,0,0,0,1,0,0,1,0,0,5,0,2,0,0,0,0,0,0,0,0,63,0,0,0,9,1,0,175,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,7,20,0,0,0,0,0,1,0,97439933,2,1,0,0,2,9,67,0,0,0,0,1,0,0,0,0,0,9,0,0,0,70,0,0,2,0,0,0,51,0,0,0,0,1,12,0,0,0,0,7,1,0,0,0,0,0,1,8,0,6,0,0,2,0,0,0,0,0,0,1,0,0,0,3,12,0,0,4,0,0,25,0,0,0,0,0
410040,201312,1,121420,0.8235875473562839,22,1,0,0,0,1,0,0,1,0,0,5,0,2,0,0,0,0,0,0,0,0,64,0,0,0,9,1,0,175,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,7,21,0,0,0,0,0,1,0,104842436,2,1,0,0,2,9,66,0,0,0,0,1,0,0,0,0,0,9,0,0,0,77,0,0,2,0,0,0,51,0,0,0,0,1,12,0,0,0,0,8,1,0,0,0,0,0,1,8,0,6,0,0,2,0,0,0,0,0,0,1,1,0,0,3,12,0,0,4,0,0,25,0,0,0,0,0
410040,201501,2,121420,1.6471750947125678,27,1,0,0,0,1,0,0,2,0,0,5,0,3,0,0,0,0,0,0,0,0,66,0,3,0,12,2,0,174,0,0,0,0,0,0,0,0,1,0,0,0,12,12,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,5,23,0,0,1,1,0,1,0,142447451,2,1,0,0,2,6,60,0,0,0,0,1,0,0,0,0,0,9,0,0,0,77,0,0,1,0,0,0,75,0,0,0,0,0,14,2,0,0,0,8,1,0,0,0,0,0,1,8,0,5,0,0,3,0,0,0,0,0,0,2,1,0,0,2,12,0,0,3,0,0,29,0,0,0,0,0
410040,201504,1,121420,0.8235875473562839,26,1,0,0,0,1,0,0,2,0,0,5,0,3,0,0,0,0,0,0,0,0,62,0,3,0,12,2,0,165,0,0,0,0,0,0,0,0,1,0,0,0,12,12,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,5,23,0,0,1,1,0,1,0,138700653,1,1,0,0,2,6,57,0,0,0,0,1,0,0,0,0,0,9,0,0,0,77,0,0,1,0,0,0,63,0,0,0,0,0,14,2,0,0,0,8,1,0,0,0,0,0,1,8,0,5,0,0,3,0,0,0,0,0,0,2,1,0,0,2,12,0,0,3,0,0,28,0,0,0,0,0
410040,201505,1,121420,0.8235875473562839,26,1,0,0,0,1,2,0,2,0,0,5,0,3,0,0,0,0,0,0,0,0,59,0,3,0,12,2,0,165,0,0,0,0,0,0,0,0,1,0,0,0,12,12,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,5,23,0,0,1,1,0,1,0,138700653,1,1,0,0,2,6,57,0,0,0,0,1,0,0,0,0,0,10,0,0,0,77,0,0,1,0,0,0,63,0,0,0,0,0,14,2,0,0,0,8,1,0,0,0,0,0,1,9,0,5,0,0,3,0,0,0,0,0,0,2,1,0,0,2,12,0,0,3,0,0,28,0,0,0,0,0
