CODUFMUN,COMPETEN,SUICIDE,POP_EST,RATE,CONSELHO_SOCIAL_ASSISTANT,TP_UNID_SPECIALIZED_HOSPITAL,TIPEQUIP_OTHER,SGRUPHAB_ODONTOLOGY,TP_UNID_SHORTSTAY_HOSPITAL,SGRUPHAB_GENETICS,SGRUPHAB_MENTAL_HEALTH,CONSELHO_PHYSICAL_EDUCATION,TIPEQUIP_DENTISTRY,SERV_ESP_REHABILITATION,TP_UNID_NOTIFICATION_CENTER,TP_UNID_PHARMACY,CONSELHO_PHYSICIST,CONSELHO_OPTICIAN,NULEITOS,SERV_ESP_REPRODUCTIVE_HEALTH,SGRUPHAB_URGENCY,SERV_ESP_PHYSICALTHERAPY,SGRUPHAB_CHRONIC_DISEASES,TIPO_EQP_ORAL_HEALTH,SERV_ESP_OBESITY,SERV_ESP_MENTAL_HEALTH,SGRUPHAB_CARDIOVASCULAR,TIPEQUIP_AUDIOLOGY,CONSELHO_PHARMACIST,CONSELHO_VETERINARIAN,SERV_ESP_HEMOTHERAPY,SGRUPHAB_INTERMEDIARY_CARE,SERV_ESP_ONCOLOGY,SERV_ESP_ORAL_HEALTH,SGRUPHAB_PHYLANTHROPY,SERV_ESP_NUTRITION/GASTROLOGY,SERV_ESP_TELEHEALTH,SGRUPHAB_OPHTHALMOLOGY,SERV_ESP_URGENCY,CONSELHO_MEDICAL_REGISTRATION_MAIS_MEDICOS,TP_UNID_MULTISPECIALIST_CLINIC,SERV_ESP_RARE_DISEASES,CONSELHO_PSYCHOLOGIST,SERV_ESP_ENDOCRINOLOGY,SERV_ESP_SEXUAL_VIOLENCE,TIPEQUIP_GRAPHIC_METHODS,TP_UNID_PREVENTION_CENTER,SERV_ESP_TEACHING,TP_UNID_HEALTHCARE_SURVEILLANCE,SERV_ESP_HEARING_HEALTH,TP_UNID_SPECIALIZED_EMERGENCY_ROOM,TP_UNID_MIXED_EMERGENCY_UNIT,CONSELHO_NURSING,CONSELHO_PEDAGOGY,Leitos,TP_UNID_EMERGENCY_CARE,TP_UNID_EDUCATIONAL_CENTER,TP_UNID_DIAGNOSTIC_CENTER,TP_UNID_CLINIC,SERV_ESP_COMMITTIEES,AMB_SUS,TP_UNID_MULTISPECIALIST_PRIMARY_HEALTHCARE,TIPO_EQP_MENTAL_HEALTH,TIPO_EQP_PRISION_HEALTH,TP_UNID_FAMILY_CENTER,TP_UNID_INDIGENOUS_CENTER,TP_UNID_GENERAL_HOSPITAL,CONSELHO_RADIOLOGY_TECHNICIAN,CONSELHO_RADIOLOGIST,TP_UNID_CENTRAL_LABORATORY,SGRUPHAB_HIV/AIDS,TIPO_EQP_HEALTH_AGENTS,SGRUPHAB_TRAUMA,SERV_ESP_PHARMACY,SGRUPHAB_AURICULAR,HOSP_SUS,SERV_ESP_TUBERCULOSIS/HANSENS_DISEASES,TP_UNID_PRIMARY_HEALTHCARE_UNIT,TP_UNID_RIVER_MOBILE_UNIT,TP_UNID_HOME_CARE,TP_UNID_HEALTH_INSURANCE,IND_SUS,TIPEQUIP_IMAGE_DIAGNOSIS,SGRUPHAB_ONCOLOGY,SERV_ESP_SMOKING,SERV_ESP_INDIGENOUS_HEALTH,PROF_SUS,SERV_ESP_NEUROLOGY,SERV_ESP_TRANSPLANT,TIPEQUIP_LIFE_MAINTAINING,SGRUPHAB_ORTHOPEDICS,TP_UNID_MOBILE_URGENCY_CARE,SERV_ESP_NEFROLOGY,SERV_ESP_PRISON,SGRUPHAB_ICU,SERV_ESP_ORTHOPEDICS,TIPEQUIP_OPTICAL_METHODS,CONSELHO_BIOMEDICINE,TP_UNID_TELEHEALTH,TP_UNID_ACCESS_CENTER,SGRUPHAB_WORKER_HEALTHCARE,TP_UNID_GENERAL_EMERGENCY_ROOM,SGRUPHAB_NUTRITION_GASTROLOGY,CONSELHO_NUTRITIONIST,TIPO_EQP_INDIGENOUS_HEALTH,CONSELHO_PHYSIOTHERAPIST_OCCUPATIONAL_THERAPIST,CONSELHO_SPEECH_THERAPIST,TP_UNID_HEALTH_DEPARTMENT,SGRUPHAB_SURGERY,SERV_ESP_SURGERY,CONSELHO_PHYSICIAN,CONSELHO_CHEMIST,TIPO_EQP_FAMILY_HEALTH,SGRUPHAB_NEUROLOGY,TP_UNID_HEALTHCARE_REGULATOR,SERV_ESP_PREGNANCY,TP_UNID_IMMUNIZATION_CENTER,SERV_ESP_OPHTHALMOLOGY,TP_UNID_MOBILE_HEATH_CARE,SGRUPHAB_PREGNANCY,SERV_ESP_BASIC_HEALTH,SERV_ESP_IMUNIZATION,SGRUPHAB_NEPHROLOGY,TIPO_EQP_PRIMARY_CARE,CONSELHO_DENTIST,TP_UNID_PUBLIC_HEALTH_LABORATORY,TP_UNID_PSYCOSOCIAL_CENTER,SERV_ESP_STI/HIV/AIDS,VINC_SUS,TP_UNID_URGENCY_CARE_REGULATOR,SERV_ESP_ADOLESCENT_HEALTH,SERV_ESP_PNEUMOLOGY,SERV_ESP_CARDIOVASCULAR,CONSELHO_BIOLOGIST,SERV_ESP_HEALTH_SURVEILLANCE,CNES,TP_UNID_SUPPLY_CENTER,CONSELHO_ECONOMIST,TP_UNID_SPECIALIST_UNIT,SGRUPHAB_TEACHING,TIPEQUIP_INFRASTRUCTURE,SERV_ESP_DIAGNOSIS,SERV_ESP_TRANSSEXUAL,SGRUPHAB_TRANSPLANT,SERV_ESP_ICU,TP_UNID_HEMOTHERAPY_CENTER,CONSELHO_STATISTICIAN,SGRUPHAB_GERIATRIC,SGRUPHAB_PHYSICAL_REHABILITATION,SGRUPHAB_OBESITY,TP_UNID_CHILDBIRTH_CENTER,RATE_SUICIDE
110001,200907,1,22516,4.441286196482501,0,0,1,0,0,0,1,0,14,0,0,0,0,0,0,2,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,69,0,0,3,0,0,11,6,0,0,0,0,2,0,0,0,0,2,0,0,0,3,2,2,0,0,0,3,3,0,1,2,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,4,0,2,0,0,10,0,0,0,0,0,1,0,11,0,0,0,0,0,1,41858723,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0
110001,201106,1,22516,4.441286196482501,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,2,0,4,0,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,54,0,0,3,0,0,9,6,0,2,0,0,2,0,0,0,0,2,0,0,0,3,3,2,0,0,0,3,3,0,1,2,0,0,0,3,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,0,0,4,0,2,0,0,8,0,0,0,0,0,1,0,12,0,0,0,0,0,1,54587046,0,0,1,0,2,18,0,0,0,0,0,0,0,0,0,0
110001,201212,1,22516,4.441286196482501,0,0,2,0,0,0,1,0,17,0,0,0,0,0,0,2,0,4,0,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,54,0,0,4,1,0,11,6,0,1,0,0,2,0,0,0,0,3,0,0,0,3,2,5,0,0,0,4,3,0,1,2,0,0,0,5,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,0,0,4,0,2,0,0,6,0,0,0,0,0,1,0,15,0,0,0,0,0,1,82835060,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0
110001,201301,1,22516,4.441286196482501,0,0,2,0,0,0,1,0,17,0,0,0,0,0,0,2,0,4,0,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,54,0,0,4,1,0,11,6,0,1,0,0,2,0,0,0,0,3,0,0,0,3,2,5,0,0,0,4,3,0,1,2,0,0,0,5,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,0,0,4,0,2,0,0,6,0,0,0,0,0,1,0,15,0,0,0,0,0,1,82835060,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0
110001,201302,1,22516,4.441286196482501,0,0,2,0,0,0,1,0,17,0,0,0,0,0,0,2,0,4,0,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,54,0,0,4,1,0,11,6,0,1,0,0,2,0,0,0,0,3,0,0,0,3,2,5,0,0,0,4,3,0,1,2,0,0,0,5,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,0,0,4,0,0,0,0,6,0,0,0,0,0,1,0,15,0,0,0,0,0,1,82835060,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0
110001,201402,1,22516,4.441286196482501,0,0,2,0,0,0,1,0,17,0,0,1,0,0,0,2,0,4,0,2,0,1,0,0,0,0,1,0,0,1,0,3,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,61,0,0,4,3,0,12,6,0,1,0,1,3,0,0,0,0,3,0,2,0,3,2,5,0,0,0,5,3,0,1,2,0,0,0,5,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,9,0,0,4,0,0,0,0,8,0,0,0,0,0,1,0,17,0,0,0,0,0,1,114608703,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0
110001,201506,1,22516,4.441286196482501,0,0,2,0,0,0,1,0,24,0,0,1,0,0,0,2,0,4,0,3,0,1,0,0,0,0,1,0,0,1,0,3,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,61,0,0,4,3,0,12,6,0,1,0,2,3,0,0,0,0,9,0,2,0,3,2,5,0,0,0,6,3,0,1,2,0,0,0,5,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,5,0,0,0,0,7,0,0,0,0,0,1,0,18,0,0,0,0,0,1,122242313,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0
110001,201511,1,22516,4.441286196482501,0,0,4,0,0,0,1,0,24,0,0,1,0,0,0,2,0,6,0,3,0,1,0,0,0,0,1,0,0,1,0,2,3,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,108,0,0,4,3,0,13,6,0,1,0,2,4,0,0,0,0,3,0,2,0,3,2,5,0,0,0,7,5,0,1,2,0,0,0,9,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,8,0,0,5,0,0,0,0,8,0,0,0,0,0,1,0,19,0,0,0,0,0,1,124921790,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0
110001,201603,1,22516,4.441286196482501,0,0,4,0,0,0,1,0,35,0,0,1,0,0,0,2,0,6,0,3,0,1,0,0,0,0,1,0,0,1,0,2,3,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,108,0,0,4,3,0,17,6,0,1,0,7,4,0,0,0,0,2,0,2,0,3,2,5,0,0,0,12,5,0,1,7,0,0,0,9,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,8,0,0,5,0,0,0,0,7,0,0,0,0,0,1,0,24,0,0,0,0,0,1,164510832,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0
110001,201702,1,22516,4.441286196482501,0,0,4,0,0,0,1,0,37,0,0,1,0,0,0,2,0,6,0,3,0,1,0,0,0,0,1,0,0,1,0,2,3,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,108,0,0,4,4,0,19,6,0,1,0,7,4,0,0,0,0,2,0,2,0,5,2,5,0,0,0,13,7,0,1,7,0,0,0,11,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,8,0,0,5,0,0,0,0,7,0,0,0,0,0,1,0,26,0,0,0,0,0,1,173608959,0,0,0,0,6,22,0,0,0,0,0,0,0,0,0,0
110001,201704,1,22516,4.441286196482501,0,0,4,0,0,0,1,0,37,0,0,1,0,0,0,2,0,6,0,3,0,1,0,0,0,0,1,0,0,1,0,2,3,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,108,0,0,4,5,0,19,6,0,1,0,7,4,0,0,0,0,3,0,2,0,5,2,5,0,0,0,13,7,0,1,7,0,0,0,11,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,7,0,0,5,0,0,0,0,7,0,0,0,0,0,1,0,26,0,0,0,1,0,1,182803411,0,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0
110001,201712,1,22516,4.441286196482501,0,0,4,0,0,0,1,0,36,0,0,1,0,0,0,2,0,6,0,2,0,1,0,0,0,0,1,0,0,1,0,2,6,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,76,0,1,4,5,0,21,5,0,1,0,7,4,0,0,0,0,3,0,3,0,5,2,6,0,0,0,13,7,0,1,7,0,0,0,11,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,8,0,0,5,0,0,0,0,8,0,0,0,0,0,1,0,27,0,0,0,1,0,1,194083065,0,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0
110001,201810,1,22516,4.441286196482501,0,0,5,0,0,0,1,0,36,1,0,1,0,0,0,2,0,7,0,2,0,1,0,0,0,0,1,0,0,1,0,2,6,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,76,0,1,4,5,1,22,6,0,1,0,7,4,0,0,0,0,3,0,3,0,5,2,6,0,0,0,14,7,0,1,7,0,0,0,11,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,9,0,0,5,0,0,0,0,8,0,0,0,0,0,1,0,30,0,0,0,1,0,1,229656613,0,0,1,0,6,29,0,0,0,1,0,0,0,0,0,0
110001,201907,1,22516,4.441286196482501,0,0,5,0,0,0,1,0,37,1,0,1,0,0,0,2,0,7,0,2,0,1,0,0,0,0,1,0,0,1,0,2,6,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,76,0,1,4,5,1,17,6,0,1,0,7,4,0,0,0,0,3,0,3,0,5,2,6,0,0,0,14,7,0,1,1,0,0,0,11,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,10,0,0,5,0,0,0,0,8,0,0,0,0,0,1,0,30,0,0,0,1,0,1,231937199,0,0,1,0,6,29,0,0,0,1,0,0,0,0,0,0
110001,201910,1,22516,4.441286196482501,0,0,5,0,0,0,1,0,37,3,0,1,0,0,0,2,0,7,0,2,0,1,0,0,0,0,1,0,0,1,0,2,6,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,76,0,1,4,5,1,18,6,0,1,0,7,4,0,0,0,0,2,0,3,0,5,2,6,0,0,0,14,7,0,1,1,0,0,0,11,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,10,0,0,5,0,0,0,0,9,0,0,0,0,0,1,0,30,0,0,0,1,0,1,231937199,0,0,1,0,6,29,0,0,0,1,0,0,0,0,0,0
110001,202009,2,22516,8.882572392965002,0,0,5,0,0,0,1,0,37,3,0,1,0,0,0,2,0,7,0,2,0,1,0,0,0,0,1,0,0,1,0,2,6,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,81,0,1,4,6,1,19,6,0,1,0,7,4,0,0,0,0,0,0,3,0,5,2,6,0,0,0,14,7,0,1,1,0,0,0,13,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,14,0,0,5,0,0,0,0,9,3,0,0,0,0,1,0,31,0,0,0,1,0,1,239578612,1,0,1,0,6,29,0,0,0,1,0,0,0,0,0,1
110001,202102,1,22516,4.441286196482501,0,0,5,0,0,0,1,0,37,3,0,1,0,0,0,2,0,7,0,2,0,1,0,0,0,0,1,0,0,1,0,2,6,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,81,0,1,4,6,1,19,6,0,1,0,7,4,0,0,0,0,0,0,3,0,5,2,6,0,0,0,14,7,0,1,1,0,0,0,13,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,14,0,0,5,0,0,0,0,9,3,0,0,0,0,1,0,31,0,0,0,1,0,1,239578612,1,0,1,0,6,29,0,0,0,1,0,0,0,0,0,0
110001,202112,1,22516,4.441286196482501,0,0,7,0,0,0,1,0,44,4,0,1,0,0,0,2,0,8,0,2,0,1,0,0,0,0,1,0,0,2,0,2,6,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,81,0,0,4,7,1,18,6,0,1,0,7,4,0,0,0,0,0,0,3,0,5,2,6,0,0,0,14,8,0,1,1,0,0,0,13,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,14,0,0,5,0,0,0,0,8,3,0,0,0,0,1,0,30,0,0,0,1,0,1,231223920,1,0,1,0,6,29,0,0,0,1,0,0,0,0,0,0
110001,202203,1,22516,4.441286196482501,0,0,7,0,0,0,1,0,44,4,0,1,0,0,0,2,0,8,0,2,0,1,0,0,0,0,1,0,0,2,0,2,6,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,81,0,1,5,7,1,19,6,0,1,0,7,4,0,0,0,0,0,0,3,0,5,2,6,0,0,0,14,8,0,1,1,0,0,0,13,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,14,0,0,5,0,0,0,0,9,3,0,0,0,0,1,0,31,0,0,0,1,0,1,241443745,1,0,1,0,6,30,0,0,0,1,0,0,0,0,0,0
110001,202209,1,22516,4.441286196482501,0,0,7,0,0,0,1,0,50,4,0,1,0,0,0,2,0,8,0,2,0,1,0,0,0,0,1,0,0,3,0,2,6,0,2,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,93,0,1,6,8,3,20,6,0,1,0,7,6,0,0,0,0,0,0,3,0,6,2,6,0,0,0,16,9,0,1,1,0,0,0,14,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,14,0,0,5,0,0,0,0,11,3,0,0,0,1,1,0,33,0,0,0,1,0,1,255250560,1,0,1,0,7,31,0,0,0,1,0,0,0,0,0,0
110001,202310,2,22516,8.882572392965002,5,0,9,0,0,0,1,0,55,4,0,1,0,0,0,2,0,7,0,2,0,1,0,0,34,1,1,0,0,3,0,2,6,0,2,0,0,0,6,0,0,5,0,0,1,0,0,0,307,0,160,0,1,6,9,3,20,6,0,1,0,7,7,18,0,0,0,0,0,3,0,7,2,6,0,0,0,17,12,0,1,1,470,0,0,32,0,0,0,0,0,3,3,3,0,0,0,0,0,6,1,13,0,1,12,0,107,0,12,0,0,5,0,0,0,0,11,3,0,0,22,1,1,0,34,0,0,0,1,0,1,261454959,1,0,1,0,11,39,0,0,0,1,0,0,0,0,0,1
110002,200904,1,111148,0.899701299168676,0,4,24,1,0,0,1,0,16,0,0,1,0,0,20,20,0,21,1,2,0,1,0,0,0,0,1,0,0,2,0,9,0,0,6,0,1,0,0,1,0,17,0,0,5,4,0,0,0,0,578,0,0,12,12,0,24,11,0,0,0,0,14,0,0,0,0,2,0,2,0,3,2,0,0,0,0,19,51,0,0,0,0,2,0,72,0,0,1,0,4,0,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,0,1,20,0,2,1,0,18,0,1,0,0,0,1,0,35,0,0,0,0,0,9,277045478,0,0,8,0,17,63,0,0,0,0,0,0,0,0,0,0
110002,200912,1,111148,0.899701299168676,0,4,24,1,0,0,1,0,29,0,0,1,0,0,20,20,0,21,1,2,0,1,0,0,0,0,1,0,0,2,0,9,0,0,6,0,2,0,0,1,0,17,0,0,5,4,0,0,0,0,550,0,0,12,14,0,24,10,0,0,0,0,14,0,0,0,0,2,0,2,0,3,2,0,0,0,0,21,51,0,0,0,0,2,0,72,0,0,1,0,4,0,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,0,1,20,0,4,1,0,18,0,1,0,0,0,1,0,35,0,0,0,0,0,9,327490036,0,0,14,0,17,71,0,0,0,0,0,0,0,0,0,0
110002,201001,1,111148,0.899701299168676,0,4,24,1,0,0,1,0,29,0,0,1,0,0,20,20,0,21,1,2,0,1,0,0,0,0,1,0,0,2,0,9,0,0,6,0,2,0,0,1,0,17,0,0,5,4,0,0,0,0,550,0,0,12,14,0,24,10,0,0,0,0,14,0,0,0,0,2,0,2,0,3,2,0,0,0,0,21,52,0,0,0,0,2,0,72,0,0,1,0,4,0,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,0,1,20,0,4,1,0,18,0,1,0,0,0,1,0,35,0,0,0,0,0,9,333934599,0,0,15,0,17,72,0,0,0,0,0,0,0,0,0,0
110002,201003,1,111148,0.899701299168676,0,4,24,1,0,0,1,0,29,2,0,1,0,0,20,20,0,21,1,2,0,1,0,0,0,0,1,0,0,2,0,7,0,0,6,0,4,0,0,1,0,18,0,0,5,4,0,0,0,0,550,0,0,12,13,0,26,9,0,0,1,0,14,0,0,0,0,2,0,2,0,3,2,0,0,0,0,22,55,0,0,0,0,2,0,73,0,0,2,0,4,0,16,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,12,0,1,20,0,4,1,0,21,0,1,0,0,0,1,0,37,0,0,0,0,0,9,359788721,0,0,17,0,18,82,0,0,0,0,0,0,0,0,0,0
110002,201005,1,111148,0.899701299168676,0,5,24,1,0,0,1,0,30,2,0,1,0,0,20,20,0,21,1,2,0,1,0,0,0,0,1,0,0,5,0,7,0,0,6,0,4,0,0,1,0,18,0,0,5,4,0,0,0,0,553,0,0,12,13,0,28,9,0,0,1,0,14,0,0,0,0,2,0,2,0,3,2,0,0,0,0,24,55,0,0,0,0,2,0,74,0,0,2,0,4,0,16,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,12,0,1,20,0,4,1,0,21,0,1,0,0,0,1,0,38,0,0,0,0,0,9,366298491,0,0,17,0,19,82,0,0,0,0,0,0,0,0,0,0
110002,201008,1,111148,0.899701299168676,0,6,24,1,0,0,1,0,35,2,0,1,0,0,20,20,0,21,1,2,0,1,0,0,0,0,1,0,0,5,0,7,0,0,6,0,3,0,0,1,0,19,0,0,5,3,0,0,0,0,546,0,0,14,14,0,28,11,0,0,1,0,13,0,0,0,0,2,0,2,0,4,2,0,0,0,0,24,57,0,0,0,0,2,0,68,0,0,2,0,4,0,16,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,14,0,1,20,0,3,1,0,21,0,1,0,0,0,1,0,39,0,0,0,0,0,9,399155712,0,0,18,0,19,97,0,0,0,0,0,0,0,0,0,0
110002,201106,1,111148,0.899701299168676,0,2,25,1,0,0,1,0,47,2,0,1,0,0,20,17,0,22,1,7,0,1,0,0,0,0,1,0,0,4,0,6,0,0,6,0,4,0,0,0,0,20,0,0,5,1,0,0,0,0,587,0,0,18,14,0,29,12,0,0,1,0,16,0,0,0,0,2,0,2,0,7,2,0,0,0,0,30,56,0,1,0,0,0,0,67,0,0,2,0,4,2,19,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,9,0,1,21,0,3,1,0,21,0,1,0,0,0,1,0,40,0,0,0,0,0,9,444299350,0,0,19,0,19,127,0,0,0,0,0,0,0,0,0,0
110002,201108,2,111148,1.799402598337352,0,1,26,1,0,0,1,0,47,2,0,1,0,0,20,17,0,24,1,7,0,1,0,0,0,0,3,0,0,4,0,6,0,0,6,0,4,0,0,0,0,20,0,0,5,1,0,0,0,0,584,0,0,18,15,0,30,12,0,0,1,0,17,0,0,0,0,2,0,3,0,7,4,0,0,0,0,31,56,0,1,0,0,0,0,67,0,0,2,0,4,2,19,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,9,0,1,21,0,3,1,0,21,0,1,0,0,0,1,0,42,0,0,0,0,0,9,453613095,0,0,19,0,20,127,0,0,0,1,0,0,0,0,0,0
110002,201201,2,111148,1.799402598337352,0,1,25,1,0,0,1,0,53,2,0,1,0,0,30,15,0,24,1,7,0,1,0,2,0,0,5,0,0,5,0,7,0,0,6,0,3,0,0,0,0,23,0,0,5,1,0,0,0,0,712,0,0,19,14,0,31,12,0,0,1,0,19,0,0,0,0,2,0,3,0,10,4,0,0,0,0,32,65,0,1,0,0,0,0,68,0,0,0,0,6,2,25,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,9,0,1,21,0,6,1,0,21,0,0,0,0,0,1,0,45,0,0,0,0,0,9,469004916,0,0,19,0,21,137,0,0,0,1,0,0,0,0,0,0
110002,201202,1,111148,0.899701299168676,0,1,23,1,0,0,1,0,53,2,0,1,0,0,20,15,0,24,1,7,0,1,0,2,0,0,3,0,0,5,0,7,0,0,6,0,3,0,0,0,0,21,0,0,5,1,0,0,0,0,590,0,0,19,14,0,29,12,0,0,1,0,17,0,0,0,0,2,0,3,0,8,4,0,0,0,0,31,58,0,1,0,0,0,0,60,0,0,0,0,4,2,22,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,9,0,1,21,0,9,1,0,21,0,0,0,0,0,1,0,43,0,0,0,0,0,9,463973720,0,0,19,0,20,137,0,0,0,1,0,0,0,0,0,0
110002,201204,1,111148,0.899701299168676,0,1,25,1,0,0,1,0,53,2,0,1,0,0,30,15,0,26,1,7,0,1,0,2,0,0,5,0,0,5,0,7,0,0,6,0,3,0,0,0,0,23,0,0,5,1,0,0,0,0,712,0,0,20,14,0,32,12,0,0,1,0,19,0,0,0,0,2,0,5,0,10,4,0,0,0,0,32,65,0,1,0,0,0,0,70,0,0,0,0,6,2,25,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,9,0,1,21,0,9,2,0,21,0,0,0,0,0,1,0,45,0,0,0,0,0,9,485512106,0,0,20,0,21,138,0,0,0,1,0,0,0,0,0,0
110002,201207,2,111148,1.799402598337352,0,1,21,1,0,0,1,0,52,2,0,1,0,0,10,15,0,24,1,7,0,1,0,2,0,0,5,0,0,5,0,7,0,0,4,0,3,0,0,0,0,20,0,0,5,1,0,0,0,0,468,0,0,21,15,0,32,13,0,0,1,0,15,0,0,0,0,2,0,5,0,8,4,0,0,0,0,29,52,0,1,0,0,0,0,54,0,0,0,0,2,2,19,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,9,0,1,19,0,9,1,0,21,0,0,0,0,0,1,0,41,0,0,0,0,0,9,496633953,0,0,21,0,19,144,0,0,0,1,0,0,0,0,0,0
110002,201209,1,111148,0.899701299168676,0,1,24,1,0,0,1,0,52,0,0,1,0,0,10,15,0,24,1,7,0,1,0,2,0,0,5,0,0,5,0,7,0,0,5,0,3,0,0,0,0,20,0,0,5,1,0,0,0,0,468,0,0,21,16,0,38,13,0,0,1,0,15,0,0,0,0,2,0,5,0,14,4,0,0,0,0,25,51,0,1,0,0,0,0,54,0,5,0,0,2,2,19,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,9,0,1,19,0,9,1,0,22,0,0,0,0,0,1,0,45,1,0,0,0,0,9,559844210,0,0,23,0,16,144,0,0,0,1,0,0,0,0,0,0
110002,201210,1,111148,0.899701299168676,0,1,24,1,0,0,1,0,52,0,0,1,0,0,10,16,0,25,1,7,0,1,0,2,0,0,5,0,0,7,0,7,0,0,5,0,3,0,0,0,0,20,0,0,5,2,0,0,0,0,468,0,0,21,16,0,39,13,0,0,1,0,15,0,0,0,0,2,0,5,0,15,4,0,0,0,0,25,51,0,1,0,0,0,0,54,0,5,1,0,2,2,19,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,9,0,1,20,0,9,1,0,23,0,0,0,0,0,1,0,45,1,0,0,0,0,9,559844210,0,0,23,0,16,144,0,0,0,1,0,0,0,0,0,0
